,id,created_at,updated_at,created_by,updated_by,is_deleted,deleted_by,deleted_at,restored_at,restored_by,division,profit_center,work_day,smooth_family,cycle_time,workdata_id,owner,product_id,version,planning_approval_id
347,1048490,2023-01-11 10:38:03.280508,2023-01-11 10:38:03.280508,Marwa,Marwa,False,,2023-01-11 10:38:03.280508,2023-01-11 10:38:03.280508,Marwa,15,105,2023-06-07,1,10.72,4549,officiel,25,4,143
348,1048491,2023-01-11 10:38:03.290572,2023-01-11 10:38:03.290572,Marwa,Marwa,False,,2023-01-11 10:38:03.290572,2023-01-11 10:38:03.290572,Marwa,15,105,2023-06-08,1,10.72,4550,officiel,25,4,143
349,1048492,2023-01-11 10:38:03.300658,2023-01-11 10:38:03.300658,Marwa,Marwa,False,,2023-01-11 10:38:03.300658,2023-01-11 10:38:03.300658,Marwa,15,105,2023-06-09,1,10.72,4551,officiel,25,4,143
350,1048493,2023-01-11 10:38:03.310655,2023-01-11 10:38:03.310655,Marwa,Marwa,False,,2023-01-11 10:38:03.310655,2023-01-11 10:38:03.310655,Marwa,15,105,2023-06-12,1,10.72,4552,officiel,25,4,143
351,1048494,2023-01-11 10:38:03.320639,2023-01-11 10:38:03.320639,Marwa,Marwa,False,,2023-01-11 10:38:03.320639,2023-01-11 10:38:03.320639,Marwa,15,105,2023-06-13,1,10.72,4553,officiel,25,4,143
352,1048495,2023-01-11 10:38:03.320639,2023-01-11 10:38:03.320639,Marwa,Marwa,False,,2023-01-11 10:38:03.320639,2023-01-11 10:38:03.320639,Marwa,15,105,2023-06-14,1,10.72,4554,officiel,25,4,143
353,1048496,2023-01-11 10:38:03.330697,2023-01-11 10:38:03.330697,Marwa,Marwa,False,,2023-01-11 10:38:03.330697,2023-01-11 10:38:03.330697,Marwa,15,105,2023-06-15,1,10.72,4555,officiel,25,4,143
354,1048497,2023-01-11 10:38:03.340699,2023-01-11 10:38:03.340699,Marwa,Marwa,False,,2023-01-11 10:38:03.340699,2023-01-11 10:38:03.340699,Marwa,15,105,2023-06-16,1,10.72,4556,officiel,25,4,143
355,1048498,2023-01-11 10:38:03.350777,2023-01-11 10:38:03.350777,Marwa,Marwa,False,,2023-01-11 10:38:03.350777,2023-01-11 10:38:03.350777,Marwa,15,105,2023-06-19,1,10.72,4557,officiel,25,4,143
356,1048499,2023-01-11 10:38:03.360928,2023-01-11 10:38:03.360928,Marwa,Marwa,False,,2023-01-11 10:38:03.360928,2023-01-11 10:38:03.360928,Marwa,15,105,2023-06-20,1,10.72,4558,officiel,25,4,143
357,1048500,2023-01-11 10:38:03.370573,2023-01-11 10:38:03.370573,Marwa,Marwa,False,,2023-01-11 10:38:03.370573,2023-01-11 10:38:03.370573,Marwa,15,105,2023-06-21,1,10.72,4559,officiel,25,4,143
358,1048501,2023-01-11 10:38:03.380967,2023-01-11 10:38:03.380967,Marwa,Marwa,False,,2023-01-11 10:38:03.380967,2023-01-11 10:38:03.380967,Marwa,15,105,2023-06-22,1,10.72,4560,officiel,25,4,143
359,1048502,2023-01-11 10:38:03.390814,2023-01-11 10:38:03.390814,Marwa,Marwa,False,,2023-01-11 10:38:03.390814,2023-01-11 10:38:03.390814,Marwa,15,105,2023-06-23,1,10.72,4561,officiel,25,4,143
360,1048503,2023-01-11 10:38:03.390814,2023-01-11 10:38:03.390814,Marwa,Marwa,False,,2023-01-11 10:38:03.390814,2023-01-11 10:38:03.390814,Marwa,15,105,2023-07-03,1,10.72,4564,officiel,25,4,143
361,1048504,2023-01-11 10:38:03.400591,2023-01-11 10:38:03.400591,Marwa,Marwa,False,,2023-01-11 10:38:03.400591,2023-01-11 10:38:03.400591,Marwa,15,105,2023-07-04,1,10.72,4565,officiel,25,4,143
362,1048505,2023-01-11 10:38:03.410640,2023-01-11 10:38:03.410640,Marwa,Marwa,False,,2023-01-11 10:38:03.410640,2023-01-11 10:38:03.410640,Marwa,15,105,2023-07-05,1,10.72,4566,officiel,25,4,143
363,1048506,2023-01-11 10:38:03.420749,2023-01-11 10:38:03.420749,Marwa,Marwa,False,,2023-01-11 10:38:03.420749,2023-01-11 10:38:03.420749,Marwa,15,105,2023-07-06,1,10.72,4567,officiel,25,4,143
364,1048507,2023-01-11 10:38:03.430679,2023-01-11 10:38:03.430679,Marwa,Marwa,False,,2023-01-11 10:38:03.430679,2023-01-11 10:38:03.430679,Marwa,15,105,2023-07-07,1,10.72,4568,officiel,25,4,143
365,1048508,2023-01-11 10:38:03.440930,2023-01-11 10:38:03.440930,Marwa,Marwa,False,,2023-01-11 10:38:03.440930,2023-01-11 10:38:03.440930,Marwa,15,105,2023-06-26,1,10.72,4569,officiel,25,4,143
366,1048509,2023-01-11 10:38:03.440930,2023-01-11 10:38:03.440930,Marwa,Marwa,False,,2023-01-11 10:38:03.440930,2023-01-11 10:38:03.440930,Marwa,15,105,2023-07-10,1,10.72,4570,officiel,25,4,143
367,1048510,2023-01-11 10:38:03.459066,2023-01-11 10:38:03.459066,Marwa,Marwa,False,,2023-01-11 10:38:03.459066,2023-01-11 10:38:03.459066,Marwa,15,105,2023-07-11,1,10.72,4571,officiel,25,4,143
368,1048511,2023-01-11 10:38:03.470707,2023-01-11 10:38:03.470707,Marwa,Marwa,False,,2023-01-11 10:38:03.470707,2023-01-11 10:38:03.470707,Marwa,15,105,2023-07-12,1,10.72,4572,officiel,25,4,143
369,1048512,2023-01-11 10:38:03.480789,2023-01-11 10:38:03.480789,Marwa,Marwa,False,,2023-01-11 10:38:03.480789,2023-01-11 10:38:03.480789,Marwa,15,105,2023-07-13,1,10.72,4573,officiel,25,4,143
370,1048513,2023-01-11 10:38:03.500741,2023-01-11 10:38:03.500741,Marwa,Marwa,False,,2023-01-11 10:38:03.500741,2023-01-11 10:38:03.500741,Marwa,15,105,2023-07-14,1,10.72,4574,officiel,25,4,143
371,1048514,2023-01-11 10:38:03.510867,2023-01-11 10:38:03.510867,Marwa,Marwa,False,,2023-01-11 10:38:03.510867,2023-01-11 10:38:03.510867,Marwa,15,105,2023-07-17,1,10.72,4575,officiel,25,4,143
372,1048515,2023-01-11 10:38:03.520580,2023-01-11 10:38:03.520580,Marwa,Marwa,False,,2023-01-11 10:38:03.520580,2023-01-11 10:38:03.520580,Marwa,15,105,2023-07-18,1,10.72,4576,officiel,25,4,143
373,1048516,2023-01-11 10:38:03.530621,2023-01-11 10:38:03.530621,Marwa,Marwa,False,,2023-01-11 10:38:03.530621,2023-01-11 10:38:03.530621,Marwa,15,105,2023-07-20,1,10.72,4577,officiel,25,4,143
374,1048517,2023-01-11 10:38:03.540651,2023-01-11 10:38:03.540651,Marwa,Marwa,False,,2023-01-11 10:38:03.540651,2023-01-11 10:38:03.540651,Marwa,15,105,2023-07-21,1,10.72,4578,officiel,25,4,143
375,1048518,2023-01-11 10:38:03.550657,2023-01-11 10:38:03.550657,Marwa,Marwa,False,,2023-01-11 10:38:03.550657,2023-01-11 10:38:03.550657,Marwa,15,105,2023-08-14,1,10.72,4579,officiel,25,4,143
376,1048519,2023-01-11 10:38:03.560674,2023-01-11 10:38:03.560674,Marwa,Marwa,False,,2023-01-11 10:38:03.560674,2023-01-11 10:38:03.560674,Marwa,15,105,2023-08-15,1,10.72,4580,officiel,25,4,143
377,1048520,2023-01-11 10:38:03.570567,2023-01-11 10:38:03.570567,Marwa,Marwa,False,,2023-01-11 10:38:03.570567,2023-01-11 10:38:03.570567,Marwa,15,105,2023-08-16,1,10.72,4581,officiel,25,4,143
378,1048521,2023-01-11 10:38:03.585629,2023-01-11 10:38:03.585629,Marwa,Marwa,False,,2023-01-11 10:38:03.585629,2023-01-11 10:38:03.585629,Marwa,15,105,2023-08-17,1,10.72,4582,officiel,25,4,143
379,1048522,2023-01-11 10:38:03.600798,2023-01-11 10:38:03.600798,Marwa,Marwa,False,,2023-01-11 10:38:03.600798,2023-01-11 10:38:03.600798,Marwa,15,105,2023-08-18,1,10.72,4583,officiel,25,4,143
380,1048523,2023-01-11 10:38:03.610884,2023-01-11 10:38:03.610884,Marwa,Marwa,False,,2023-01-11 10:38:03.610884,2023-01-11 10:38:03.610884,Marwa,15,105,2023-08-21,1,10.72,4584,officiel,25,4,143
381,1048524,2023-01-11 10:38:03.620528,2023-01-11 10:38:03.620528,Marwa,Marwa,False,,2023-01-11 10:38:03.620528,2023-01-11 10:38:03.620528,Marwa,15,105,2023-08-22,1,10.72,4585,officiel,25,4,143
382,1048525,2023-01-11 10:38:03.641004,2023-01-11 10:38:03.641004,Marwa,Marwa,False,,2023-01-11 10:38:03.641004,2023-01-11 10:38:03.641004,Marwa,15,105,2023-08-23,1,10.72,4586,officiel,25,4,143
383,1048526,2023-01-11 10:38:03.650930,2023-01-11 10:38:03.650930,Marwa,Marwa,False,,2023-01-11 10:38:03.650930,2023-01-11 10:38:03.650930,Marwa,15,105,2023-08-24,1,10.72,4587,officiel,25,4,143
384,1048527,2023-01-11 10:38:03.660747,2023-01-11 10:38:03.660747,Marwa,Marwa,False,,2023-01-11 10:38:03.660747,2023-01-11 10:38:03.660747,Marwa,15,105,2023-08-25,1,10.72,4588,officiel,25,4,143
385,1048528,2023-01-11 10:38:03.670817,2023-01-11 10:38:03.670817,Marwa,Marwa,False,,2023-01-11 10:38:03.670817,2023-01-11 10:38:03.670817,Marwa,15,105,2023-08-28,1,10.72,4589,officiel,25,4,143
386,1048529,2023-01-11 10:38:03.686845,2023-01-11 10:38:03.686845,Marwa,Marwa,False,,2023-01-11 10:38:03.686845,2023-01-11 10:38:03.686845,Marwa,15,105,2023-08-29,1,10.72,4590,officiel,25,4,143
387,1048530,2023-01-11 10:38:03.700855,2023-01-11 10:38:03.700855,Marwa,Marwa,False,,2023-01-11 10:38:03.700855,2023-01-11 10:38:03.700855,Marwa,15,105,2023-08-30,1,10.72,4591,officiel,25,4,143
388,1048531,2023-01-11 10:38:03.710420,2023-01-11 10:38:03.710420,Marwa,Marwa,False,,2023-01-11 10:38:03.710420,2023-01-11 10:38:03.710420,Marwa,15,105,2023-08-31,1,10.72,4592,officiel,25,4,143
389,1048532,2023-01-11 10:38:03.720469,2023-01-11 10:38:03.720469,Marwa,Marwa,False,,2023-01-11 10:38:03.720469,2023-01-11 10:38:03.720469,Marwa,15,105,2023-09-01,1,10.72,4594,officiel,25,4,143
390,1048533,2023-01-11 10:38:03.730712,2023-01-11 10:38:03.730712,Marwa,Marwa,False,,2023-01-11 10:38:03.730712,2023-01-11 10:38:03.730712,Marwa,15,105,2023-09-04,1,10.72,4595,officiel,25,4,143
391,1048534,2023-01-11 10:38:03.740787,2023-01-11 10:38:03.740787,Marwa,Marwa,False,,2023-01-11 10:38:03.740787,2023-01-11 10:38:03.740787,Marwa,15,105,2023-09-05,1,10.72,4596,officiel,25,4,143
392,1048535,2023-01-11 10:38:03.750457,2023-01-11 10:38:03.750457,Marwa,Marwa,False,,2023-01-11 10:38:03.750457,2023-01-11 10:38:03.750457,Marwa,15,105,2023-09-06,1,10.72,4597,officiel,25,4,143
393,1048536,2023-01-11 10:38:03.760632,2023-01-11 10:38:03.760632,Marwa,Marwa,False,,2023-01-11 10:38:03.760632,2023-01-11 10:38:03.760632,Marwa,15,105,2023-09-07,1,10.72,4598,officiel,25,4,143
394,1048537,2023-01-11 10:38:03.770583,2023-01-11 10:38:03.770583,Marwa,Marwa,False,,2023-01-11 10:38:03.770583,2023-01-11 10:38:03.770583,Marwa,15,105,2023-09-08,1,10.72,4599,officiel,25,4,143
395,1048538,2023-01-11 10:38:03.780766,2023-01-11 10:38:03.780766,Marwa,Marwa,False,,2023-01-11 10:38:03.780766,2023-01-11 10:38:03.780766,Marwa,15,105,2023-09-11,1,10.72,4600,officiel,25,4,143
396,1048539,2023-01-11 10:38:03.790533,2023-01-11 10:38:03.790533,Marwa,Marwa,False,,2023-01-11 10:38:03.790533,2023-01-11 10:38:03.790533,Marwa,15,105,2023-09-12,1,10.72,4601,officiel,25,4,143
397,1048540,2023-01-11 10:38:03.800757,2023-01-11 10:38:03.800757,Marwa,Marwa,False,,2023-01-11 10:38:03.800757,2023-01-11 10:38:03.800757,Marwa,15,105,2023-09-13,1,10.72,4602,officiel,25,4,143
398,1048541,2023-01-11 10:38:03.810669,2023-01-11 10:38:03.810669,Marwa,Marwa,False,,2023-01-11 10:38:03.810669,2023-01-11 10:38:03.810669,Marwa,15,105,2023-09-14,1,10.72,4603,officiel,25,4,143
399,1048542,2023-01-11 10:38:03.820465,2023-01-11 10:38:03.820465,Marwa,Marwa,False,,2023-01-11 10:38:03.820465,2023-01-11 10:38:03.820465,Marwa,15,105,2023-09-15,1,10.72,4604,officiel,25,4,143
400,1048543,2023-01-11 10:38:03.830407,2023-01-11 10:38:03.830407,Marwa,Marwa,False,,2023-01-11 10:38:03.830407,2023-01-11 10:38:03.830407,Marwa,15,105,2023-09-18,1,10.72,4605,officiel,25,4,143
401,1048544,2023-01-11 10:38:03.840626,2023-01-11 10:38:03.840626,Marwa,Marwa,False,,2023-01-11 10:38:03.840626,2023-01-11 10:38:03.840626,Marwa,15,105,2023-09-19,1,10.72,4606,officiel,25,4,143
402,1048545,2023-01-11 10:38:03.855530,2023-01-11 10:38:03.855530,Marwa,Marwa,False,,2023-01-11 10:38:03.855530,2023-01-11 10:38:03.855530,Marwa,15,105,2023-09-20,1,10.72,4607,officiel,25,4,143
403,1048546,2023-01-11 10:38:03.860643,2023-01-11 10:38:03.860643,Marwa,Marwa,False,,2023-01-11 10:38:03.860643,2023-01-11 10:38:03.860643,Marwa,15,105,2023-09-21,1,10.72,4608,officiel,25,4,143
404,1048547,2023-01-11 10:38:03.875679,2023-01-11 10:38:03.875679,Marwa,Marwa,False,,2023-01-11 10:38:03.875679,2023-01-11 10:38:03.875679,Marwa,15,105,2023-09-22,1,10.72,4609,officiel,25,4,143
405,1048548,2023-01-11 10:38:03.885760,2023-01-11 10:38:03.885760,Marwa,Marwa,False,,2023-01-11 10:38:03.885760,2023-01-11 10:38:03.885760,Marwa,15,105,2023-09-25,1,10.72,4610,officiel,25,4,143
406,1048549,2023-01-11 10:38:03.930866,2023-01-11 10:38:03.930866,Marwa,Marwa,False,,2023-01-11 10:38:03.930866,2023-01-11 10:38:03.930866,Marwa,15,105,2023-09-26,1,10.72,4611,officiel,25,4,143
407,1048550,2023-01-11 10:38:03.945457,2023-01-11 10:38:03.945457,Marwa,Marwa,False,,2023-01-11 10:38:03.945457,2023-01-11 10:38:03.945457,Marwa,15,105,2023-09-28,1,10.72,4612,officiel,25,4,143
408,1048551,2023-01-11 10:38:03.960702,2023-01-11 10:38:03.960702,Marwa,Marwa,False,,2023-01-11 10:38:03.960702,2023-01-11 10:38:03.960702,Marwa,15,105,2023-09-29,1,10.72,4613,officiel,25,4,143
409,1048552,2023-01-11 10:38:03.971492,2023-01-11 10:38:03.971492,Marwa,Marwa,False,,2023-01-11 10:38:03.971492,2023-01-11 10:38:03.971492,Marwa,15,105,2023-10-02,1,10.72,4619,officiel,25,4,143
410,1048553,2023-01-11 10:38:03.985662,2023-01-11 10:38:03.985662,Marwa,Marwa,False,,2023-01-11 10:38:03.985662,2023-01-11 10:38:03.985662,Marwa,15,105,2023-10-03,1,10.72,4620,officiel,25,4,143
411,1048554,2023-01-11 10:38:03.993181,2023-01-11 10:38:03.993181,Marwa,Marwa,False,,2023-01-11 10:38:03.993181,2023-01-11 10:38:03.993181,Marwa,15,105,2023-10-04,1,10.72,4621,officiel,25,4,143
412,1048555,2023-01-11 10:38:04.010877,2023-01-11 10:38:04.010877,Marwa,Marwa,False,,2023-01-11 10:38:04.010877,2023-01-11 10:38:04.010877,Marwa,15,105,2023-10-05,1,10.72,4622,officiel,25,4,143
413,1048556,2023-01-11 10:38:04.023594,2023-01-11 10:38:04.023594,Marwa,Marwa,False,,2023-01-11 10:38:04.023594,2023-01-11 10:38:04.023594,Marwa,15,105,2023-10-06,1,10.72,4623,officiel,25,4,143
414,1048557,2023-01-11 10:38:04.035751,2023-01-11 10:38:04.035751,Marwa,Marwa,False,,2023-01-11 10:38:04.035751,2023-01-11 10:38:04.035751,Marwa,15,105,2023-10-09,1,10.72,4624,officiel,25,4,143
415,1048558,2023-01-11 10:38:04.050417,2023-01-11 10:38:04.050417,Marwa,Marwa,False,,2023-01-11 10:38:04.050417,2023-01-11 10:38:04.050417,Marwa,15,105,2023-10-10,1,10.72,4625,officiel,25,4,143
416,1048559,2023-01-11 10:38:04.062122,2023-01-11 10:38:04.062122,Marwa,Marwa,False,,2023-01-11 10:38:04.062122,2023-01-11 10:38:04.062122,Marwa,15,105,2023-10-11,1,10.72,4626,officiel,25,4,143
417,1048560,2023-01-11 10:38:04.074283,2023-01-11 10:38:04.075792,Marwa,Marwa,False,,2023-01-11 10:38:04.075792,2023-01-11 10:38:04.075792,Marwa,15,105,2023-10-12,1,10.72,4627,officiel,25,4,143
418,1048561,2023-01-11 10:38:04.085491,2023-01-11 10:38:04.085491,Marwa,Marwa,False,,2023-01-11 10:38:04.085491,2023-01-11 10:38:04.085491,Marwa,15,105,2023-10-13,1,10.72,4628,officiel,25,4,143
419,1048562,2023-01-11 10:38:04.102837,2023-01-11 10:38:04.102837,Marwa,Marwa,False,,2023-01-11 10:38:04.102837,2023-01-11 10:38:04.102837,Marwa,15,105,2023-10-16,1,10.72,4629,officiel,25,4,143
420,1048563,2023-01-11 10:38:04.115012,2023-01-11 10:38:04.115012,Marwa,Marwa,False,,2023-01-11 10:38:04.115012,2023-01-11 10:38:04.115012,Marwa,15,105,2023-10-17,1,10.72,4630,officiel,25,4,143
421,1048564,2023-01-11 10:38:04.125149,2023-01-11 10:38:04.125149,Marwa,Marwa,False,,2023-01-11 10:38:04.125149,2023-01-11 10:38:04.125149,Marwa,15,105,2023-10-18,1,10.72,4631,officiel,25,4,143
422,1048565,2023-01-11 10:38:04.140787,2023-01-11 10:38:04.140787,Marwa,Marwa,False,,2023-01-11 10:38:04.140893,2023-01-11 10:38:04.140893,Marwa,15,105,2023-10-19,1,10.72,4632,officiel,25,4,143
423,1048566,2023-01-11 10:38:04.153567,2023-01-11 10:38:04.153567,Marwa,Marwa,False,,2023-01-11 10:38:04.153567,2023-01-11 10:38:04.153567,Marwa,15,105,2023-10-20,1,10.72,4633,officiel,25,4,143
424,1048567,2023-01-11 10:38:04.175928,2023-01-11 10:38:04.175928,Marwa,Marwa,False,,2023-01-11 10:38:04.175928,2023-01-11 10:38:04.175928,Marwa,15,105,2023-10-23,1,10.72,4634,officiel,25,4,143
425,1048568,2023-01-11 10:38:04.186044,2023-01-11 10:38:04.186044,Marwa,Marwa,False,,2023-01-11 10:38:04.186044,2023-01-11 10:38:04.186044,Marwa,15,105,2023-10-24,1,10.72,4635,officiel,25,4,143
426,1048569,2023-01-11 10:38:04.200712,2023-01-11 10:38:04.200712,Marwa,Marwa,False,,2023-01-11 10:38:04.200712,2023-01-11 10:38:04.200712,Marwa,15,105,2023-10-25,1,10.72,4636,officiel,25,4,143
427,1048570,2023-01-11 10:38:04.210879,2023-01-11 10:38:04.210879,Marwa,Marwa,False,,2023-01-11 10:38:04.210879,2023-01-11 10:38:04.210879,Marwa,15,105,2023-10-26,1,10.72,4637,officiel,25,4,143
428,1048571,2023-01-11 10:38:04.226620,2023-01-11 10:38:04.226620,Marwa,Marwa,False,,2023-01-11 10:38:04.226620,2023-01-11 10:38:04.226620,Marwa,15,105,2023-10-27,1,10.72,4638,officiel,25,4,143
429,1048572,2023-01-11 10:38:04.240839,2023-01-11 10:38:04.240839,Marwa,Marwa,False,,2023-01-11 10:38:04.240839,2023-01-11 10:38:04.240839,Marwa,15,105,2023-10-30,1,10.72,4639,officiel,25,4,143
430,1048573,2023-01-11 10:38:04.250463,2023-01-11 10:38:04.250463,Marwa,Marwa,False,,2023-01-11 10:38:04.250463,2023-01-11 10:38:04.250463,Marwa,15,105,2023-10-31,1,10.72,4640,officiel,25,4,143
431,1048574,2023-01-11 10:38:04.265184,2023-01-11 10:38:04.265184,Marwa,Marwa,False,,2023-01-11 10:38:04.265184,2023-01-11 10:38:04.265184,Marwa,15,105,2023-11-01,1,10.72,4644,officiel,25,4,143
432,1048575,2023-01-11 10:38:04.277337,2023-01-11 10:38:04.277337,Marwa,Marwa,False,,2023-01-11 10:38:04.277337,2023-01-11 10:38:04.277337,Marwa,15,105,2023-11-02,1,10.72,4645,officiel,25,4,143
433,1048576,2023-01-11 10:38:04.290547,2023-01-11 10:38:04.290547,Marwa,Marwa,False,,2023-01-11 10:38:04.290547,2023-01-11 10:38:04.290547,Marwa,15,105,2023-11-03,1,10.72,4646,officiel,25,4,143
434,1048577,2023-01-11 10:38:04.300663,2023-01-11 10:38:04.300663,Marwa,Marwa,False,,2023-01-11 10:38:04.300663,2023-01-11 10:38:04.300663,Marwa,15,105,2023-11-06,1,10.72,4647,officiel,25,4,143
435,1048578,2023-01-11 10:38:04.317930,2023-01-11 10:38:04.317930,Marwa,Marwa,False,,2023-01-11 10:38:04.317930,2023-01-11 10:38:04.317930,Marwa,15,105,2023-11-07,1,10.72,4648,officiel,25,4,143
436,1048579,2023-01-11 10:38:04.330618,2023-01-11 10:38:04.330618,Marwa,Marwa,False,,2023-01-11 10:38:04.330618,2023-01-11 10:38:04.330618,Marwa,15,105,2023-11-08,1,10.72,4649,officiel,25,4,143
437,1048580,2023-01-11 10:38:04.345767,2023-01-11 10:38:04.345767,Marwa,Marwa,False,,2023-01-11 10:38:04.345767,2023-01-11 10:38:04.345767,Marwa,15,105,2023-11-09,1,10.72,4650,officiel,25,4,143
438,1048581,2023-01-11 10:38:04.356424,2023-01-11 10:38:04.356424,Marwa,Marwa,False,,2023-01-11 10:38:04.356424,2023-01-11 10:38:04.356424,Marwa,15,105,2023-11-10,1,10.72,4651,officiel,25,4,143
439,1048582,2023-01-11 10:38:04.368578,2023-01-11 10:38:04.368578,Marwa,Marwa,False,,2023-01-11 10:38:04.368578,2023-01-11 10:38:04.368578,Marwa,15,105,2023-11-13,1,10.72,4652,officiel,25,4,143
440,1048583,2023-01-11 10:38:04.380721,2023-01-11 10:38:04.380721,Marwa,Marwa,False,,2023-01-11 10:38:04.380721,2023-01-11 10:38:04.380721,Marwa,15,105,2023-11-14,1,10.72,4653,officiel,25,4,143
441,1048584,2023-01-11 10:38:04.395545,2023-01-11 10:38:04.395545,Marwa,Marwa,False,,2023-01-11 10:38:04.395545,2023-01-11 10:38:04.395545,Marwa,15,105,2023-11-15,1,10.72,4654,officiel,25,4,143
442,1048585,2023-01-11 10:38:04.407899,2023-01-11 10:38:04.407899,Marwa,Marwa,False,,2023-01-11 10:38:04.407899,2023-01-11 10:38:04.407899,Marwa,15,105,2023-11-16,1,10.72,4655,officiel,25,4,143
443,1048586,2023-01-11 10:38:04.415482,2023-01-11 10:38:04.415482,Marwa,Marwa,False,,2023-01-11 10:38:04.415482,2023-01-11 10:38:04.415482,Marwa,15,105,2023-11-17,1,10.72,4656,officiel,25,4,143
444,1048587,2023-01-11 10:38:04.425631,2023-01-11 10:38:04.425631,Marwa,Marwa,False,,2023-01-11 10:38:04.425631,2023-01-11 10:38:04.425631,Marwa,15,105,2023-11-20,1,10.72,4657,officiel,25,4,143
445,1048588,2023-01-11 10:38:04.430733,2023-01-11 10:38:04.430733,Marwa,Marwa,False,,2023-01-11 10:38:04.430733,2023-01-11 10:38:04.430733,Marwa,15,105,2023-11-21,1,10.72,4658,officiel,25,4,143
446,1048589,2023-01-11 10:38:04.440413,2023-01-11 10:38:04.440413,Marwa,Marwa,False,,2023-01-11 10:38:04.440413,2023-01-11 10:38:04.440413,Marwa,15,105,2023-11-22,1,10.72,4659,officiel,25,4,143
447,1048590,2023-01-11 10:38:04.450709,2023-01-11 10:38:04.450709,Marwa,Marwa,False,,2023-01-11 10:38:04.450709,2023-01-11 10:38:04.450709,Marwa,15,105,2023-11-23,1,10.72,4660,officiel,25,4,143
448,1048591,2023-01-11 10:38:04.460625,2023-01-11 10:38:04.460625,Marwa,Marwa,False,,2023-01-11 10:38:04.460625,2023-01-11 10:38:04.460625,Marwa,15,105,2023-11-24,1,10.72,4661,officiel,25,4,143
449,1048592,2023-01-11 10:38:04.470847,2023-01-11 10:38:04.470847,Marwa,Marwa,False,,2023-01-11 10:38:04.470847,2023-01-11 10:38:04.470847,Marwa,15,105,2023-11-27,1,10.72,4662,officiel,25,4,143
450,1048593,2023-01-11 10:38:04.480650,2023-01-11 10:38:04.480650,Marwa,Marwa,False,,2023-01-11 10:38:04.480650,2023-01-11 10:38:04.480650,Marwa,15,105,2023-11-28,1,10.72,4663,officiel,25,4,143
451,1048594,2023-01-11 10:38:04.490421,2023-01-11 10:38:04.490421,Marwa,Marwa,False,,2023-01-11 10:38:04.490421,2023-01-11 10:38:04.490421,Marwa,15,105,2023-11-29,1,10.72,4664,officiel,25,4,143
452,1048595,2023-01-11 10:38:04.500585,2023-01-11 10:38:04.500585,Marwa,Marwa,False,,2023-01-11 10:38:04.500585,2023-01-11 10:38:04.500585,Marwa,15,105,2023-11-30,1,10.72,4665,officiel,25,4,143
453,1048596,2023-01-11 10:38:04.510512,2023-01-11 10:38:04.510512,Marwa,Marwa,False,,2023-01-11 10:38:04.510512,2023-01-11 10:38:04.510512,Marwa,15,105,2023-12-01,1,10.72,4667,officiel,25,4,143
454,1048597,2023-01-11 10:38:04.520479,2023-01-11 10:38:04.520479,Marwa,Marwa,False,,2023-01-11 10:38:04.520479,2023-01-11 10:38:04.520479,Marwa,15,105,2023-12-04,1,10.72,4668,officiel,25,4,143
455,1048598,2023-01-11 10:38:04.540738,2023-01-11 10:38:04.540738,Marwa,Marwa,False,,2023-01-11 10:38:04.540738,2023-01-11 10:38:04.540738,Marwa,15,105,2023-12-05,1,10.72,4669,officiel,25,4,143
456,1048599,2023-01-11 10:38:04.550872,2023-01-11 10:38:04.550872,Marwa,Marwa,False,,2023-01-11 10:38:04.550872,2023-01-11 10:38:04.550872,Marwa,15,105,2023-12-06,1,10.72,4670,officiel,25,4,143
457,1048600,2023-01-11 10:38:04.560476,2023-01-11 10:38:04.560476,Marwa,Marwa,False,,2023-01-11 10:38:04.560476,2023-01-11 10:38:04.560476,Marwa,15,105,2023-12-07,1,10.72,4671,officiel,25,4,143
458,1048601,2023-01-11 10:38:04.570534,2023-01-11 10:38:04.570534,Marwa,Marwa,False,,2023-01-11 10:38:04.570534,2023-01-11 10:38:04.570534,Marwa,15,105,2023-12-08,1,10.72,4672,officiel,25,4,143
459,1048602,2023-01-11 10:38:04.580689,2023-01-11 10:38:04.580689,Marwa,Marwa,False,,2023-01-11 10:38:04.580689,2023-01-11 10:38:04.580689,Marwa,15,105,2023-12-11,1,10.72,4673,officiel,25,4,143
460,1048603,2023-01-11 10:38:04.590703,2023-01-11 10:38:04.590703,Marwa,Marwa,False,,2023-01-11 10:38:04.590703,2023-01-11 10:38:04.590703,Marwa,15,105,2023-12-12,1,10.72,4674,officiel,25,4,143
461,1048604,2023-01-11 10:38:04.600839,2023-01-11 10:38:04.600839,Marwa,Marwa,False,,2023-01-11 10:38:04.600839,2023-01-11 10:38:04.600839,Marwa,15,105,2023-12-13,1,10.72,4675,officiel,25,4,143
462,1048605,2023-01-11 10:38:04.610408,2023-01-11 10:38:04.610408,Marwa,Marwa,False,,2023-01-11 10:38:04.610408,2023-01-11 10:38:04.610408,Marwa,15,105,2023-12-14,1,10.72,4676,officiel,25,4,143
463,1048606,2023-01-11 10:38:04.620495,2023-01-11 10:38:04.620495,Marwa,Marwa,False,,2023-01-11 10:38:04.620495,2023-01-11 10:38:04.620495,Marwa,15,105,2023-12-15,1,10.72,4677,officiel,25,4,143
