,id,created_at,updated_at,created_by,updated_by,is_deleted,deleted_by,deleted_at,restored_at,restored_by,material,plan_date,element,data_element_planif,message,needs,qte_available,date_reordo,supplier,customer,week_production_plan,week_programm_demand,week_logistic_stock 
227,7136,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-03-22,ORDPLA,980839472,15.0,1.0,1.0,2023-03-24,,C57600,,,
228,7137,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-03-24,APP.DA,117079545,,-1.0,0.0,,,C57600,,,
229,7138,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702054,,0.0,0.0,,,C57600,,,
230,7139,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-04-03,ORDPLA,980839473,,1.0,1.0,,,C57600,,,
231,7140,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-04-03,APP.DA,117079546,,-1.0,0.0,,,C57600,,,
232,7141,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702055,,0.0,0.0,,,C57600,,,
233,7142,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-04-13,ORDPLA,980839474,15.0,1.0,1.0,2023-04-14,,C57600,,,
234,7143,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-04-14,APP.DA,117079547,,-1.0,0.0,,,C57600,,,
235,7144,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702056,,0.0,0.0,,,C57600,,,
236,7145,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-04-24,ORDPLA,980941415,,1.0,1.0,,,C57600,,,
237,7146,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-04-24,APP.DA,117628112,,-1.0,0.0,,,C57600,,,
238,7147,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702057,,0.0,0.0,,,C57600,,,
239,7148,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-05-04,ORDPLA,980941416,,1.0,1.0,,,C57600,,,
240,7149,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-05-04,APP.DA,117628113,,-1.0,0.0,,,C57600,,,
241,7150,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702058,,0.0,0.0,,,C57600,,,
242,7151,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-06-06,ORDPLA,980839477,,1.0,1.0,,,C57600,,,
243,7152,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-06-06,APP.DA,117291459,,-1.0,0.0,,,C57600,,,
244,7153,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702059,,0.0,0.0,,,C57600,,,
245,7154,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-06-09,ORDPLA,982025019,,1.0,1.0,,,C57600,,,
246,7155,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-06-09,APP.DA,120106143,,-1.0,0.0,,,C57600,,,
247,7156,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702061,,0.0,0.0,,,C57600,,,
248,7157,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-06-27,ORDPLA,981136449,,1.0,1.0,,,C57600,,,
249,7158,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-06-29,APP.DA,118187562,,-1.0,0.0,,,C57600,,,
250,7159,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702062,,0.0,0.0,,,C57600,,,
251,7160,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-07-10,ORDPLA,981265086,,1.0,1.0,,,C57600,,,
252,7161,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-07-10,APP.DA,118541100,,-1.0,0.0,,,C57600,,,
253,7162,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702063,,0.0,0.0,,,C57600,,,
254,7163,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-07-20,ORDPLA,981298345,,1.0,1.0,,,C57600,,,
255,7164,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-07-20,APP.DA,118620276,,-1.0,0.0,,,C57600,,,
256,7165,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702064,,0.0,0.0,,,C57600,,,
257,7166,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-08-21,ORDPLA,981498435,,1.0,1.0,,,C57600,,,
258,7167,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-08-21,APP.DA,119034266,,-1.0,0.0,,,C57600,,,
259,7168,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702065,,0.0,0.0,,,C57600,,,
260,7169,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-08-31,ORDPLA,981664644,,1.0,1.0,,,C57600,,,
261,7170,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-08-31,APP.DA,119622246,,-1.0,0.0,,,C57600,,,
262,7171,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702066,,0.0,0.0,,,C57600,,,
263,7172,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-09-12,ORDPLA,981879901,,1.0,1.0,,,C57600,,,
264,7173,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-09-12,APP.DA,119879515,,-1.0,0.0,,,C57600,,,
265,7174,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702067,,0.0,0.0,,,C57600,,,
266,7175,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-09-21,ORDPLA,982025020,,1.0,1.0,,,C57600,,,
267,7176,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-09-21,APP.DA,120106144,,-1.0,0.0,,,C57600,,,
268,7177,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702068,,0.0,0.0,,,C57600,,,
269,7178,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-09-28,ORDPLA,982358139,,1.0,1.0,,,C57600,,,
270,7179,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-09-28,APP.DA,120701019,,-1.0,0.0,,,C57600,,,
271,7180,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702069,,0.0,0.0,,,C57600,,,
272,7181,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-10-06,ORDPLA,982152125,,1.0,1.0,,,C57600,,,
273,7182,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-10-06,APP.DA,120402737,,-1.0,0.0,,,C57600,,,
274,7183,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702070,,0.0,0.0,,,C57600,,,
275,7184,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-10-16,ORDPLA,982170603,,1.0,1.0,,,C57600,,,
276,7185,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-10-16,APP.DA,120449872,,-1.0,0.0,,,C57600,,,
277,7186,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702071,,0.0,0.0,,,C57600,,,
278,7187,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-10-27,ORDPLA,982358140,,1.0,1.0,,,C57600,,,
279,7188,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-10-27,APP.DA,120701020,,-1.0,0.0,,,C57600,,,
280,7189,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702073,,0.0,0.0,,,C57600,,,
281,7190,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-11-15,ORDPLA,982407324,,1.0,1.0,,,C57600,,,
282,7191,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-11-15,APP.DA,120925478,,-1.0,0.0,,,C57600,,,
283,7192,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702074,,0.0,0.0,,,C57600,,,
284,7193,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-11-23,ORDPLA,982420409,,1.0,1.0,,,C57600,,,
285,7194,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-11-23,APP.DA,121137653,,-1.0,0.0,,,C57600,,,
286,7195,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2022-09-05,StkCli,A210702075,,0.0,0.0,,,C57600,,,
287,7196,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-12-01,ORDPLA,982471540,,1.0,1.0,,,C57600,,,
288,7197,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015751M,2023-12-01,APP.DA,121179540,,-1.0,0.0,,,C57600,,,
289,7198,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-09-05,Stock,,,0.0,0.0,,,,,,
290,7199,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-09-05,STKMAG,2101 Mag. non planif,,0.0,0.0,,,,,,
291,7200,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-09-05,STKMAG,2700 Mag. non planif,,0.0,0.0,,,,,,
292,7201,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-09-05,StkCli,A210702037,,0.0,0.0,,,C57600,,,
293,7202,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-09-20,App.cd,4501220552,,-1.0,-1.0,,,C57600,,,
294,7203,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-09-22,OF,6123450,10.0,1.0,0.0,2022-09-20,,C57600,,,
295,7204,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-09-05,StkCli,A210702038,,0.0,0.0,,,C57600,,,
296,7205,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-10-07,ORDPLA,981235867,15.0,1.0,1.0,2022-10-13,,C57600,,,
297,7206,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-10-13,APP.DA,120701004,,-1.0,0.0,,,C57600,,,
298,7207,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-09-05,StkCli,A210702039,,0.0,0.0,,,C57600,,,
299,7208,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-10-19,ORDPLA,981235868,15.0,1.0,1.0,2022-10-25,,C57600,,,
300,7209,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-10-25,APP.DA,120695380,,-1.0,0.0,,,C57600,,,
301,7210,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-09-05,StkCli,A210702040,,0.0,0.0,,,C57600,,,
302,7211,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-10-31,ORDPLA,981235869,15.0,1.0,1.0,2022-11-07,,C57600,,,
303,7212,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-11-07,APP.DA,120701005,,-1.0,0.0,,,C57600,,,
304,7213,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-09-05,StkCli,A210702042,,0.0,0.0,,,C57600,,,
305,7214,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-11-10,ORDPLA,981235870,15.0,1.0,1.0,2022-11-17,,C57600,,,
306,7215,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-11-17,APP.DA,120695382,,-1.0,0.0,,,C57600,,,
307,7216,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-09-05,StkCli,A210702044,,0.0,0.0,,,C57600,,,
308,7217,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-12-02,ORDPLA,980941408,15.0,1.0,1.0,2022-12-07,,C57600,,,
309,7218,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-12-07,APP.DA,120701006,,-1.0,0.0,,,C57600,,,
310,7219,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-09-05,StkCli,A210702045,,0.0,0.0,,,C57600,,,
311,7220,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-12-14,ORDPLA,981136446,15.0,1.0,1.0,2022-12-20,,C57600,,,
312,7221,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-12-20,APP.DA,120701007,,-1.0,0.0,,,C57600,,,
313,7222,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-09-05,StkCli,A210702046,,0.0,0.0,,,C57600,,,
314,7223,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2023-01-02,ORDPLA,980941409,15.0,1.0,1.0,2023-01-05,,C57600,,,
315,7224,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2023-01-05,APP.DA,121179535,,-1.0,0.0,,,C57600,,,
316,7225,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-09-05,StkCli,A210702047,,0.0,0.0,,,C57600,,,
317,7226,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2023-01-12,ORDPLA,980839450,15.0,1.0,1.0,2023-01-18,,C57600,,,
318,7227,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2023-01-18,APP.DA,117079435,,-1.0,0.0,,,C57600,,,
319,7228,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-09-05,StkCli,A210702048,,0.0,0.0,,,C57600,,,
320,7229,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2023-01-24,ORDPLA,980839451,15.0,1.0,1.0,2023-01-27,,C57600,,,
321,7230,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2023-01-27,APP.DA,117079436,,-1.0,0.0,,,C57600,,,
322,7231,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-09-05,StkCli,A210702049,,0.0,0.0,,,C57600,,,
323,7232,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2023-02-03,ORDPLA,980839452,15.0,1.0,1.0,2023-02-07,,C57600,,,
324,7233,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2023-02-07,APP.DA,117079437,,-1.0,0.0,,,C57600,,,
325,7234,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-09-05,StkCli,A210702050,,0.0,0.0,,,C57600,,,
326,7235,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2023-02-15,ORDPLA,980839453,15.0,1.0,1.0,2023-02-16,,C57600,,,
327,7236,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2023-02-16,APP.DA,117079438,,-1.0,0.0,,,C57600,,,
328,7237,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015748M,2022-09-05,StkCli,A210702051,,0.0,0.0,,,C57600,,,
