,created_at,updated_at,created_by,updated_by,is_deleted,deleted_by,deleted_at,restored_at,restored_by,division,profit_centre,order,material,designation,order_type,order_quantity,date_start_plan,date_end_plan,fixation,date_reordo,message,order_stat,customer_order,date_end_real,AllocatedTime,Leadtime,workstation,Allocated_Time_On_Workstation,Smooth_Family,Ranking,Freeze_end_date,Remain_to_do,closed,smoothing_end_date,version,shared,product_id,planning_approval_id
409,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,980908323,IS0023355M,105A-93VU,KD,1,2022-11-24,2022-11-25,X,2022-12-15,15.0,None,A310511492,,2.0,2.0,2,2.0,1,2022-12-15,,,False,2023-06-06 19:23:24.001922,9,False,25,178
410,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,981187859,IS0023355M,105A-93VU,KD,1,2022-11-25,2022-11-28,X,2022-12-15,15.0,None,A310511579,,2.0,2.0,2,2.0,1,2022-12-15,,,False,2023-06-07 14:06:12.000961,9,False,25,178
411,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,980908355,IS0023355M,105A-93VU,KD,1,2022-11-25,2022-11-28,X,2022-12-16,15.0,None,A310511548,,2.0,2.0,2,2.0,1,2022-12-16,,,False,2023-06-08 08:49:12.000961,9,False,25,178
412,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,981862921,IS0023355M,105A-93VU,KD,1,2022-11-29,2022-11-30,X,2022-12-16,15.0,None,A310511584,,2.0,2.0,2,2.0,1,2022-12-16,,,False,2023-06-08 19:32:24.001922,9,False,25,178
413,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,980908366,IS0023355M,105A-93VU,KD,1,2022-11-28,2022-11-29,X,2022-12-19,15.0,None,A310511564,,2.0,2.0,2,2.0,1,2022-12-19,,,False,2023-06-09 14:15:12.000961,9,False,25,178
414,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,981187852,IS0023355M,105A-93VU,KD,1,2022-11-30,2022-12-01,X,2022-12-19,15.0,None,A310511552,,2.0,2.0,2,2.0,1,2022-12-19,,,False,2023-06-12 08:58:12.000961,9,False,25,178
415,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,981187826,IS0023355M,105A-93VU,KD,1,2022-12-13,2022-12-14,X,2022-12-19,15.0,None,A310511440,,2.0,2.0,2,2.0,1,2022-12-19,,,False,2023-06-12 19:41:24.001922,9,False,25,178
416,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,981187853,IS0023355M,105A-93VU,KD,1,2022-12-01,2022-12-02,X,2022-12-20,15.0,None,A310511553,,2.0,2.0,2,2.0,1,2022-12-20,,,False,2023-06-13 14:24:12.000961,9,False,25,178
417,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,981187854,IS0023355M,105A-93VU,KD,1,2022-12-02,2022-12-05,X,2022-12-21,15.0,None,A310511554,,2.0,2.0,2,2.0,1,2022-12-21,,,False,2023-06-14 09:07:12.000961,9,False,25,178
418,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,980908259,IS0023355M,105A-93VU,KD,1,2022-11-30,2022-12-01,X,2022-12-21,15.0,None,A310511365,,2.0,2.0,2,2.0,1,2022-12-21,,,False,2023-06-14 19:50:24.001922,9,False,25,178
419,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,981187855,IS0023355M,105A-93VU,KD,1,2022-12-05,2022-12-06,X,2022-12-22,15.0,None,A310511555,,2.0,2.0,2,2.0,1,2022-12-22,,,False,2023-06-15 14:33:12.000961,9,False,25,178
420,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,980908375,IS0023355M,105A-93VU,KD,1,2022-12-02,2022-12-05,X,2022-12-23,15.0,None,A310511577,,2.0,2.0,2,2.0,1,2022-12-23,,,False,2023-06-16 09:16:12.000961,9,False,25,178
421,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,981187870,IS0023355M,105A-93VU,KD,1,2022-12-06,2022-12-07,X,2022-12-26,15.0,None,A310511603,,2.0,2.0,2,2.0,1,2022-12-26,,,False,2023-06-16 19:59:24.001922,9,False,25,178
422,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,981187867,IS0023355M,105A-93VU,KD,1,2022-12-06,2022-12-07,X,2022-12-26,15.0,None,A310511597,,2.0,2.0,2,2.0,1,2022-12-26,,,False,2023-06-19 14:42:12.000961,9,False,25,178
423,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,981187827,IS0023355M,105A-93VU,KD,1,2022-12-21,2022-12-22,X,2022-12-26,15.0,None,A310511441,,2.0,2.0,2,2.0,1,2022-12-26,,,False,2023-06-20 09:25:12.000961,9,False,25,178
424,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054100,IS0023355M,105A-93VU,KD,1,2022-12-26,2022-12-27,None,,,None,A310511657,,2.0,2.0,2,2.0,1,2022-12-27,,,False,2023-06-20 20:08:24.001922,9,False,25,178
425,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,981241161,IS0023355M,105A-93VU,KD,1,2022-12-07,2022-12-08,X,2022-12-27,15.0,None,A310511600,,2.0,2.0,2,2.0,1,2022-12-27,,,False,2023-06-21 14:51:12.000961,9,False,25,178
426,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054105,IS0023355M,105A-93VU,KD,1,2022-12-27,2022-12-28,None,,,None,A310511665,,2.0,2.0,2,2.0,1,2022-12-28,,,False,2023-06-22 09:34:12.000961,9,False,25,178
427,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,980908405,IS0023355M,105A-93VU,KD,1,2022-12-08,2022-12-09,X,2022-12-29,15.0,None,A310511609,,2.0,2.0,2,2.0,1,2022-12-29,,,False,2023-06-22 20:17:24.001922,9,False,25,178
428,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054090,IS0023355M,105A-93VU,KD,1,2022-12-28,2022-12-29,None,,,None,A310511635,,2.0,2.0,2,2.0,1,2022-12-29,,,False,2023-06-23 15:00:12.000961,9,False,25,178
429,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054095,IS0023355M,105A-93VU,KD,1,2022-12-28,2022-12-29,None,,,None,A310511649,,2.0,2.0,2,2.0,1,2022-12-29,,,False,2023-06-26 09:43:12.000961,9,False,25,178
430,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,981187871,IS0023355M,105A-93VU,KD,1,2022-12-08,2022-12-09,X,2022-12-29,15.0,None,A310511604,,2.0,2.0,2,2.0,1,2022-12-29,,,False,2023-06-26 20:26:24.001922,9,False,25,178
431,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054133,IS0023355M,105A-93VU,KD,1,2022-12-29,2022-12-30,None,,,None,A310511720,,2.0,2.0,2,2.0,1,2022-12-30,,,False,2023-07-03 15:09:12.000961,9,False,25,178
432,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054099,IS0023355M,105A-93VU,KD,1,2022-12-29,2022-12-30,None,,,None,A310511655,,2.0,2.0,2,2.0,1,2022-12-30,,,False,2023-07-04 09:52:12.000961,9,False,25,178
433,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,981187876,IS0023355M,105A-93VU,KD,1,2022-12-09,2022-12-12,X,2022-12-30,15.0,None,A310511612,,2.0,2.0,2,2.0,1,2022-12-30,,,False,2023-07-04 20:35:24.001922,9,False,25,178
434,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,980908340,IS0023355M,105A-93VU,KD,1,2022-12-12,2022-12-13,X,2023-01-02,15.0,None,A310511524,,2.0,2.0,2,2.0,1,2023-01-02,,,False,2023-07-05 15:18:12.000961,9,False,25,178
435,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054091,IS0023355M,105A-93VU,KD,1,2022-12-30,2023-01-02,None,,,None,A310511640,,2.0,2.0,2,2.0,1,2023-01-02,,,False,2023-07-06 10:01:12.000961,9,False,25,178
436,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054080,IS0023355M,105A-93VU,KD,1,2022-12-30,2023-01-02,None,,,None,A310511567,,2.0,2.0,2,2.0,1,2023-01-02,,,False,2023-07-06 20:44:24.001922,9,False,25,178
437,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,981187877,IS0023355M,105A-93VU,KD,1,2022-12-12,2022-12-13,X,2023-01-02,15.0,None,A310511613,,2.0,2.0,2,2.0,1,2023-01-02,,,False,2023-07-07 15:27:12.000961,9,False,25,178
438,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054102,IS0023355M,105A-93VU,KD,1,2023-01-02,2023-01-03,None,,,None,A310511660,,2.0,2.0,2,2.0,1,2023-01-03,,,False,2023-07-10 10:10:12.000961,9,False,25,178
439,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054096,IS0023355M,105A-93VU,KD,1,2023-01-02,2023-01-03,None,,,None,A310511650,,2.0,2.0,2,2.0,1,2023-01-03,,,False,2023-07-10 20:53:24.001922,9,False,25,178
440,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054070,IS0023355M,105A-93VU,KD,1,2023-01-03,2023-01-04,None,,,None,A310511402,,2.0,2.0,2,2.0,1,2023-01-04,,,False,2023-07-11 15:36:12.000961,9,False,25,178
441,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,981241164,IS0023355M,105A-93VU,KD,1,2022-12-14,2022-12-15,X,2023-01-04,15.0,None,A310511615,,2.0,2.0,2,2.0,1,2023-01-04,,,False,2023-07-12 10:19:12.000961,9,False,25,178
442,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,980908421,IS0023355M,105A-93VU,KD,1,2022-12-14,2022-12-15,X,2023-01-05,15.0,None,A310511625,,2.0,2.0,2,2.0,1,2023-01-05,,,False,2023-07-12 21:02:24.001922,9,False,25,178
443,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054104,IS0023355M,105A-93VU,KD,1,2023-01-04,2023-01-05,None,,,None,A310511664,,2.0,2.0,2,2.0,1,2023-01-05,,,False,2023-07-13 15:45:12.000961,9,False,25,178
444,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,981187880,IS0023355M,105A-93VU,KD,1,2022-12-15,2022-12-16,X,2023-01-05,15.0,None,A310511621,,2.0,2.0,2,2.0,1,2023-01-05,,,False,2023-07-14 10:28:12.000961,9,False,25,178
445,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054160,IS0023355M,105A-93VU,KD,1,2023-01-04,2023-01-05,None,,,None,A310511770,,2.0,2.0,2,2.0,1,2023-01-05,,,False,2023-07-14 21:11:24.001922,9,False,25,178
446,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054082,IS0023355M,105A-93VU,KD,1,2023-01-05,2023-01-06,None,,,None,A310511575,,2.0,2.0,2,2.0,1,2023-01-06,,,False,2023-07-17 15:54:12.000961,9,False,25,178
447,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,981241166,IS0023355M,105A-93VU,KD,1,2022-12-16,2022-12-19,X,2023-01-06,15.0,None,A310511623,,2.0,2.0,2,2.0,1,2023-01-06,,,False,2023-07-18 10:37:12.000961,9,False,25,178
448,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,980908433,IS0023355M,105A-93VU,KD,1,2022-12-16,2022-12-19,X,2023-01-09,15.0,None,A310511638,,2.0,2.0,2,2.0,1,2023-01-09,,,False,2023-07-18 21:20:24.001922,9,False,25,178
449,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054073,IS0023355M,105A-93VU,KD,1,2023-01-06,2023-01-09,None,,,None,A310511465,,2.0,2.0,2,2.0,1,2023-01-09,,,False,2023-07-20 16:03:12.000961,9,False,25,178
450,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054103,IS0023355M,105A-93VU,KD,1,2023-01-06,2023-01-09,None,,,None,A310511662,,2.0,2.0,2,2.0,1,2023-01-09,,,False,2023-07-21 10:46:12.000961,9,False,25,178
451,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,981187884,IS0023355M,105A-93VU,KD,1,2022-12-20,2022-12-21,X,2023-01-09,15.0,None,A310511628,,2.0,2.0,2,2.0,1,2023-01-09,,,False,2023-07-21 21:29:24.001922,9,False,25,178
452,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,980908354,IS0023355M,105A-93VU,KD,1,2022-12-19,2022-12-20,X,2023-01-10,15.0,None,A310511547,,2.0,2.0,2,2.0,1,2023-01-10,,,False,2023-08-14 16:12:12.000961,9,False,25,178
453,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054110,IS0023355M,105A-93VU,KD,1,2023-01-09,2023-01-10,None,,,None,A310511673,,2.0,2.0,2,2.0,1,2023-01-10,,,False,2023-08-15 10:55:12.000961,9,False,25,178
454,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054093,IS0023355M,105A-93VU,KD,1,2023-01-09,2023-01-10,None,,,None,A310511643,,2.0,2.0,2,2.0,1,2023-01-10,,,False,2023-08-15 21:38:24.001922,9,False,25,178
455,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,981187885,IS0023355M,105A-93VU,KD,1,2022-12-20,2022-12-21,X,2023-01-10,15.0,None,A310511629,,2.0,2.0,2,2.0,1,2023-01-10,,,False,2023-08-16 16:21:12.000961,9,False,25,178
456,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054071,IS0023355M,105A-93VU,KD,1,2023-01-10,2023-01-11,None,,,None,A310511428,,2.0,2.0,2,2.0,1,2023-01-11,,,False,2023-08-17 11:04:12.000961,9,False,25,178
457,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054098,IS0023355M,105A-93VU,KD,1,2023-01-10,2023-01-11,None,,,None,A310511654,,2.0,2.0,2,2.0,1,2023-01-11,,,False,2023-08-17 21:47:24.001922,9,False,25,178
458,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054109,IS0023355M,105A-93VU,KD,1,2023-01-11,2023-01-12,None,,,None,A310511672,,2.0,2.0,2,2.0,1,2023-01-12,,,False,2023-08-18 16:30:12.000961,9,False,25,178
459,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054112,IS0023355M,105A-93VU,KD,1,2023-01-12,2023-01-13,None,,,None,A310511680,,2.0,2.0,2,2.0,1,2023-01-13,,,False,2023-08-21 11:13:12.000961,9,False,25,178
460,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054111,IS0023355M,105A-93VU,KD,1,2023-01-13,2023-01-16,None,,,None,A310511677,,2.0,2.0,2,2.0,1,2023-01-16,,,False,2023-08-21 21:56:24.001922,9,False,25,178
461,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054076,IS0023355M,105A-93VU,KD,1,2023-01-13,2023-01-16,None,,,None,A310511478,,2.0,2.0,2,2.0,1,2023-01-16,,,False,2023-08-22 16:39:12.000961,9,False,25,178
462,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054126,IS0023355M,105A-93VU,KD,1,2023-01-16,2023-01-17,None,,,None,A310511708,,2.0,2.0,2,2.0,1,2023-01-17,,,False,2023-08-23 11:22:12.000961,9,False,25,178
463,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054115,IS0023355M,105A-93VU,KD,1,2023-01-17,2023-01-18,None,,,None,A310511687,,2.0,2.0,2,2.0,1,2023-01-18,,,False,2023-08-24 06:05:00,9,False,25,178
464,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054114,IS0023355M,105A-93VU,KD,1,2023-01-18,2023-01-19,None,,,None,A310511685,,2.0,2.0,2,2.0,1,2023-01-19,,,False,2023-08-24 16:48:12.000961,9,False,25,178
465,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054101,IS0023355M,105A-93VU,KD,1,2023-01-18,2023-01-19,None,,,None,A310511658,,2.0,2.0,2,2.0,1,2023-01-19,,,False,2023-08-25 11:31:12.000961,9,False,25,178
466,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054119,IS0023355M,105A-93VU,KD,1,2023-01-19,2023-01-20,None,,,None,A310511696,,2.0,2.0,2,2.0,1,2023-01-20,,,False,2023-08-28 06:14:00,9,False,25,178
467,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054120,IS0023355M,105A-93VU,KD,1,2023-01-20,2023-01-23,None,,,None,A310511697,,2.0,2.0,2,2.0,1,2023-01-23,,,False,2023-08-28 16:57:12.000961,9,False,25,178
468,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054122,IS0023355M,105A-93VU,KD,1,2023-01-20,2023-01-23,None,,,None,A310511701,,2.0,2.0,2,2.0,1,2023-01-23,,,False,2023-08-29 11:40:12.000961,9,False,25,178
469,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054084,IS0023355M,105A-93VU,KD,1,2023-01-23,2023-01-24,None,,,None,A310511592,,2.0,2.0,2,2.0,1,2023-01-24,,,False,2023-08-30 06:23:00,9,False,25,178
470,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054123,IS0023355M,105A-93VU,KD,1,2023-01-24,2023-01-25,None,,,None,A310511703,,2.0,2.0,2,2.0,1,2023-01-25,,,False,2023-08-30 17:06:12.000961,9,False,25,178
471,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054094,IS0023355M,105A-93VU,KD,1,2023-01-24,2023-01-25,None,,,None,A310511646,,2.0,2.0,2,2.0,1,2023-01-25,,,False,2023-08-31 11:49:12.000961,9,False,25,178
472,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054125,IS0023355M,105A-93VU,KD,1,2023-01-25,2023-01-26,None,,,None,A310511705,,2.0,2.0,2,2.0,1,2023-01-26,,,False,2023-09-01 06:32:00,9,False,25,178
473,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054127,IS0023355M,105A-93VU,KD,1,2023-01-25,2023-01-26,None,,,None,A310511709,,2.0,2.0,2,2.0,1,2023-01-26,,,False,2023-09-01 17:15:12.000961,9,False,25,178
474,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054161,IS0023355M,105A-93VU,KD,1,2023-01-26,2023-01-27,None,,,None,A310511772,,2.0,2.0,2,2.0,1,2023-01-27,,,False,2023-09-04 11:58:12.000961,9,False,25,178
475,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054072,IS0023355M,105A-93VU,KD,1,2023-01-27,2023-01-30,None,,,None,A310511451,,2.0,2.0,2,2.0,1,2023-01-30,,,False,2023-09-05 06:41:00,9,False,25,178
476,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054132,IS0023355M,105A-93VU,KD,1,2023-01-27,2023-01-30,None,,,None,A310511717,,2.0,2.0,2,2.0,1,2023-01-30,,,False,2023-09-05 17:24:12.000961,9,False,25,178
477,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054086,IS0023355M,105A-93VU,KD,1,2023-01-30,2023-01-31,None,,,None,A310511611,,2.0,2.0,2,2.0,1,2023-01-31,,,False,2023-09-06 12:07:12.000961,9,False,25,178
478,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054131,IS0023355M,105A-93VU,KD,1,2023-01-30,2023-01-31,None,,,None,A310511716,,2.0,2.0,2,2.0,1,2023-01-31,,,False,2023-09-07 06:50:12.000961,9,False,25,178
479,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054135,IS0023355M,105A-93VU,KD,1,2023-01-31,2023-02-01,None,,,None,A310511724,,2.0,2.0,2,2.0,1,2023-02-01,,,False,2023-09-07 17:33:24.001922,9,False,25,178
480,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054116,IS0023355M,105A-93VU,KD,1,2023-02-01,2023-02-02,None,,,None,A310511691,,2.0,2.0,2,2.0,1,2023-02-02,,,False,2023-09-08 12:16:12.000961,9,False,25,178
481,2023-02-16 14:58:02.175739,2023-02-16 14:58:02.175739,Marwa,Marwa,False,,2023-02-16 14:58:02.176739,2023-02-16 14:58:02.176739,,2110,105,982054147,IS0023355M,105A-93VU,KD,1,2023-02-01,2023-02-02,None,,,None,A310511747,,2.0,2.0,2,2.0,1,2023-02-02,,,False,2023-09-11 06:59:12.000961,9,False,25,178
