,id,created_at,updated_at,created_by,updated_by,is_deleted,deleted_by,deleted_at,restored_at,restored_by,division,profit_centre,order,material,designation,order_type,order_quantity,date_start_plan,date_end_plan,fixation,date_reordo,message,order_stat,customer_order,date_end_real,AllocatedTime,Leadtime,workstation,Allocated_Time_On_Workstation,Smooth_Family,Ranking,Freeze_end_date,Remain_to_do,smoothing_end_date,closed,version,shared,date,date_week,date_month,date_year,date_year_week,date_year_month,order_nature,order_nature_closed,date_production,date_production_week,date_production_month,date_production_year,date_production_year_week,date_production_year_month
436,134613,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517278,IS0023355M,105A-93VU,KD,1,2023-01-06,2023-01-09,X,2023-01-11,15.0,None,A310511628,,3.0,3.0,test,3.0,1,2023-01-11,,,1900-01-01 06:00:00,False,2,True,2023-01-11,2,1,2023,2023-W2,2023-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
437,134614,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517243,IS0023355M,105A-93VU,KD,1,2023-01-09,2023-01-10,X,2023-01-12,15.0,None,A310511402,,3.0,3.0,test,3.0,1,2023-01-12,,,1900-01-01 06:00:00,False,2,True,2023-01-12,2,1,2023,2023-W2,2023-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
438,134615,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517247,IS0023355M,105A-93VU,KD,1,2023-01-09,2023-01-10,X,2023-01-13,15.0,None,A310511428,,3.0,3.0,test,3.0,1,2023-01-13,,,1900-01-01 06:00:00,False,2,True,2023-01-13,2,1,2023,2023-W2,2023-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
439,134616,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517255,IS0023355M,105A-93VU,KD,1,2023-01-10,2023-01-11,X,2023-01-16,15.0,None,A310511478,,3.0,3.0,test,3.0,1,2023-01-16,,,1900-01-01 06:00:00,False,2,True,2023-01-16,3,1,2023,2023-W3,2023-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
440,134617,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,981187870,IS0023355M,105A-93VU,KD,1,2023-01-11,2023-01-12,X,2023-01-17,15.0,None,A310511603,,3.0,3.0,test,3.0,1,2023-01-17,,,1900-01-01 06:00:00,False,2,True,2023-01-17,3,1,2023,2023-W3,2023-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
441,134618,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517279,IS0023355M,105A-93VU,KD,1,2023-01-11,2023-01-12,X,2023-01-17,15.0,None,A310511635,,3.0,3.0,test,3.0,1,2023-01-17,,,1900-01-01 06:00:00,False,2,True,2023-01-17,3,1,2023,2023-W3,2023-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
442,134619,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517259,IS0023355M,105A-93VU,KD,1,2023-01-12,2023-01-13,X,2023-01-18,15.0,None,A310511515,,3.0,3.0,test,3.0,1,2023-01-18,,,1900-01-01 06:00:00,False,2,True,2023-01-18,3,1,2023,2023-W3,2023-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
443,134620,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,981234359,IS0023355M,105A-93VU,KD,1,2023-01-13,2023-01-16,X,2023-01-19,15.0,None,A310511468,,3.0,3.0,test,3.0,1,2023-01-19,,,1900-01-01 06:00:00,False,2,True,2023-01-19,3,1,2023,2023-W3,2023-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
444,134621,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517280,IS0023355M,105A-93VU,KD,1,2023-01-16,2023-01-17,X,2023-01-20,15.0,None,A310511640,,3.0,3.0,test,3.0,1,2023-01-20,,,1900-01-01 06:00:00,False,2,True,2023-01-20,3,1,2023,2023-W3,2023-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
445,134622,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517283,IS0023355M,105A-93VU,KD,1,2023-01-16,2023-01-17,X,2023-01-24,15.0,None,A310511650,,3.0,3.0,test,3.0,1,2023-01-24,,,1900-01-01 06:00:00,False,2,True,2023-01-24,4,1,2023,2023-W4,2023-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
446,134623,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517287,IS0023355M,105A-93VU,KD,1,2023-01-17,2023-01-18,X,2023-01-25,15.0,None,A310511664,,3.0,3.0,test,3.0,1,2023-01-25,,,1900-01-01 06:00:00,False,2,True,2023-01-25,4,1,2023,2023-W4,2023-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
447,134624,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517286,IS0023355M,105A-93VU,KD,1,2023-01-18,2023-01-19,X,2023-01-30,15.0,None,A310511662,,3.0,3.0,test,3.0,1,2023-01-30,,,1900-01-01 06:00:00,False,2,True,2023-01-30,5,1,2023,2023-W5,2023-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
448,134625,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517285,IS0023355M,105A-93VU,KD,1,2023-01-19,2023-01-20,X,2023-01-31,15.0,None,A310511654,,3.0,3.0,test,3.0,1,2023-01-31,,,1900-01-01 06:00:00,False,2,True,2023-01-31,5,1,2023,2023-W5,2023-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
449,134626,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,980908340,IS0023355M,105A-93VU,KD,1,2023-01-19,2023-01-20,X,2023-02-01,15.0,None,A310511524,,3.0,3.0,test,3.0,1,2023-02-01,,,1900-01-01 06:00:00,False,2,True,2023-02-01,5,2,2023,2023-W5,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
450,134627,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982237655,IS0023355M,105A-93VU,KD,1,2023-01-20,2023-01-23,X,2023-02-01,15.0,None,A310511638,,3.0,3.0,test,3.0,1,2023-02-01,,,1900-01-01 06:00:00,False,2,True,2023-02-01,5,2,2023,2023-W5,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
451,134628,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517290,IS0023355M,105A-93VU,KD,1,2023-01-24,2023-01-25,X,2023-02-02,15.0,None,A310511672,,3.0,3.0,test,3.0,1,2023-02-02,,,1900-01-01 06:00:00,False,2,True,2023-02-02,5,2,2023,2023-W5,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
452,134629,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517262,IS0023355M,105A-93VU,KD,1,2023-01-23,2023-01-24,X,2023-02-02,15.0,None,A310511537,,3.0,3.0,test,3.0,1,2023-02-02,,,1900-01-01 06:00:00,False,2,True,2023-02-02,5,2,2023,2023-W5,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
453,134630,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982054100,IS0023355M,105A-93VU,KD,1,2023-01-25,2023-01-26,X,2023-02-03,15.0,None,A310511657,,3.0,3.0,test,3.0,1,2023-02-03,,,1900-01-01 06:00:00,False,2,True,2023-02-03,5,2,2023,2023-W5,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
454,134631,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982237641,IS0023355M,105A-93VU,KD,1,2023-01-26,2023-01-27,X,2023-02-03,15.0,None,A310511547,,3.0,3.0,test,3.0,1,2023-02-03,,,1900-01-01 06:00:00,False,2,True,2023-02-03,5,2,2023,2023-W5,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
455,134632,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982054105,IS0023355M,105A-93VU,KD,1,2023-01-30,2023-01-31,X,2023-02-06,15.0,None,A310511665,,3.0,3.0,test,3.0,1,2023-02-06,,,1900-01-01 06:00:00,False,2,True,2023-02-06,6,2,2023,2023-W6,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
456,134633,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517291,IS0023355M,105A-93VU,KD,1,2023-01-27,2023-01-30,X,2023-02-06,15.0,None,A310511677,,3.0,3.0,test,3.0,1,2023-02-06,,,1900-01-01 06:00:00,False,2,True,2023-02-06,6,2,2023,2023-W6,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
457,134634,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517257,IS0023355M,105A-93VU,KD,1,2023-01-26,2023-01-27,X,2023-02-06,15.0,None,A310511494,,3.0,3.0,test,3.0,1,2023-02-06,,,1900-01-01 06:00:00,False,2,True,2023-02-06,6,2,2023,2023-W6,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
458,134635,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517251,IS0023355M,105A-93VU,KD,1,2023-01-30,2023-01-31,X,2023-02-07,15.0,None,A310511451,,3.0,3.0,test,3.0,1,2023-02-07,,,1900-01-01 06:00:00,False,2,True,2023-02-07,6,2,2023,2023-W6,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
459,134636,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982054080,IS0023355M,105A-93VU,KD,1,2023-01-31,2023-02-01,X,2023-02-08,15.0,None,A310511567,,3.0,3.0,test,3.0,1,2023-02-08,,,1900-01-01 06:00:00,False,2,True,2023-02-08,6,2,2023,2023-W6,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
460,134637,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517293,IS0023355M,105A-93VU,KD,1,2023-02-02,2023-02-03,X,2023-02-08,15.0,None,A310511685,,3.0,3.0,test,3.0,1,2023-02-08,,,1900-01-01 06:00:00,False,2,True,2023-02-08,6,2,2023,2023-W6,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
461,134638,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517376,IS0023355M,105A-93VU,KD,1,2023-02-01,2023-02-02,X,2023-02-09,15.0,None,A310511865,,3.0,3.0,test,3.0,1,2023-02-09,,,1900-01-01 06:00:00,False,2,True,2023-02-09,6,2,2023,2023-W6,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
462,134639,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,981241164,IS0023355M,105A-93VU,KD,1,2023-02-02,2023-02-03,X,2023-02-09,15.0,None,A310511615,,3.0,3.0,test,3.0,1,2023-02-09,,,1900-01-01 06:00:00,False,2,True,2023-02-09,6,2,2023,2023-W6,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
463,134640,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517306,IS0023355M,105A-93VU,KD,1,2023-02-03,2023-02-06,X,2023-02-10,15.0,None,A310511720,,3.0,3.0,test,3.0,1,2023-02-10,,,1900-01-01 06:00:00,False,2,True,2023-02-10,6,2,2023,2023-W6,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
464,134641,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517282,IS0023355M,105A-93VU,KD,1,2023-02-06,2023-02-07,X,2023-02-10,15.0,None,A310511646,,3.0,3.0,test,3.0,1,2023-02-10,,,1900-01-01 06:00:00,False,2,True,2023-02-10,6,2,2023,2023-W6,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
465,134642,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982237657,IS0023355M,105A-93VU,KD,1,2023-02-07,2023-02-08,X,2023-02-13,15.0,None,A310511643,,3.0,3.0,test,3.0,1,2023-02-13,,,1900-01-01 06:00:00,False,2,True,2023-02-13,7,2,2023,2023-W7,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
466,134643,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517297,IS0023355M,105A-93VU,KD,1,2023-02-06,2023-02-07,X,2023-02-13,15.0,None,A310511697,,3.0,3.0,test,3.0,1,2023-02-13,,,1900-01-01 06:00:00,False,2,True,2023-02-13,7,2,2023,2023-W7,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
467,134644,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982237677,IS0023355M,105A-93VU,KD,1,2023-02-09,2023-02-10,X,2023-02-15,15.0,None,A310511698,,3.0,3.0,test,3.0,1,2023-02-15,,,1900-01-01 06:00:00,False,2,True,2023-02-15,7,2,2023,2023-W7,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
468,134645,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517301,IS0023355M,105A-93VU,KD,1,2023-02-09,2023-02-10,X,2023-02-15,15.0,None,A310511705,,3.0,3.0,test,3.0,1,2023-02-15,,,1900-01-01 06:00:00,False,2,True,2023-02-15,7,2,2023,2023-W7,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
469,134646,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517299,IS0023355M,105A-93VU,KD,1,2023-02-08,2023-02-09,X,2023-02-15,15.0,None,A310511703,,3.0,3.0,test,3.0,1,2023-02-15,,,1900-01-01 06:00:00,False,2,True,2023-02-15,7,2,2023,2023-W7,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
470,134647,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982237671,IS0023355M,105A-93VU,KD,1,2023-02-13,2023-02-14,X,2023-02-16,15.0,None,A310511687,,3.0,3.0,test,3.0,1,2023-02-16,,,1900-01-01 06:00:00,False,2,True,2023-02-16,7,2,2023,2023-W7,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
471,134648,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517253,IS0023355M,105A-93VU,KD,1,2023-02-10,2023-02-13,X,2023-02-16,15.0,None,A310511466,,3.0,3.0,test,3.0,1,2023-02-16,,,1900-01-01 06:00:00,False,2,True,2023-02-16,7,2,2023,2023-W7,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
472,134649,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517303,IS0023355M,105A-93VU,KD,1,2023-02-14,2023-02-15,X,2023-02-17,15.0,None,A310511711,,3.0,3.0,test,3.0,1,2023-02-17,,,1900-01-01 06:00:00,False,2,True,2023-02-17,7,2,2023,2023-W7,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
473,134650,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982237645,IS0023355M,105A-93VU,KD,1,2023-02-15,2023-02-16,X,2023-02-20,15.0,None,A310511575,,3.0,3.0,test,3.0,1,2023-02-20,,,1900-01-01 06:00:00,False,2,True,2023-02-20,8,2,2023,2023-W8,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
474,134651,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517295,IS0023355M,105A-93VU,KD,1,2023-02-14,2023-02-15,X,2023-02-20,15.0,None,A310511693,,3.0,3.0,test,3.0,1,2023-02-20,,,1900-01-01 06:00:00,False,2,True,2023-02-20,8,2,2023,2023-W8,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
475,134652,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517294,IS0023355M,105A-93VU,KD,1,2023-02-16,2023-02-17,X,2023-02-22,15.0,None,A310511691,,3.0,3.0,test,3.0,1,2023-02-22,,,1900-01-01 06:00:00,False,2,True,2023-02-22,8,2,2023,2023-W8,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
476,134653,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517271,IS0023355M,105A-93VU,KD,1,2023-02-16,2023-02-17,X,2023-02-23,15.0,None,A310511585,,3.0,3.0,test,3.0,1,2023-02-23,,,1900-01-01 06:00:00,False,2,True,2023-02-23,8,2,2023,2023-W8,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
477,134654,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,980908421,IS0023355M,105A-93VU,KD,1,2023-02-17,2023-02-20,X,2023-02-24,15.0,None,A310511625,,3.0,3.0,test,3.0,1,2023-02-24,,,1900-01-01 06:00:00,False,2,True,2023-02-24,8,2,2023,2023-W8,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
478,134655,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517308,IS0023355M,105A-93VU,KD,1,2023-02-20,2023-02-21,X,2023-02-24,15.0,None,A310511725,,3.0,3.0,test,3.0,1,2023-02-24,,,1900-01-01 06:00:00,False,2,True,2023-02-24,8,2,2023,2023-W8,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
479,134656,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982237679,IS0023355M,105A-93VU,KD,1,2023-02-21,2023-02-22,X,2023-02-27,15.0,None,A310511701,,3.0,3.0,test,3.0,1,2023-02-27,,,1900-01-01 06:00:00,False,2,True,2023-02-27,9,2,2023,2023-W9,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
480,134657,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517256,IS0023355M,105A-93VU,KD,1,2023-02-21,2023-02-22,X,2023-02-27,15.0,None,A310511493,,3.0,3.0,test,3.0,1,2023-02-27,,,1900-01-01 06:00:00,False,2,True,2023-02-27,9,2,2023,2023-W9,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
481,134658,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517309,IS0023355M,105A-93VU,KD,1,2023-02-23,2023-02-24,X,2023-02-28,15.0,None,A310511728,,3.0,3.0,test,3.0,1,2023-02-28,,,1900-01-01 06:00:00,False,2,True,2023-02-28,9,2,2023,2023-W9,2023-M2,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
482,134659,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,980908375,IS0023355M,105A-93VU,KD,1,2023-02-22,2023-02-23,X,2023-03-01,15.0,None,A310511577,,3.0,3.0,test,3.0,1,2023-03-01,,,1900-01-01 06:00:00,False,2,True,2023-03-01,9,3,2023,2023-W9,2023-M3,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
483,134660,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517313,IS0023355M,105A-93VU,KD,1,2023-02-23,2023-02-24,X,2023-03-01,15.0,None,A310511736,,3.0,3.0,test,3.0,1,2023-03-01,,,1900-01-01 06:00:00,False,2,True,2023-03-01,9,3,2023,2023-W9,2023-M3,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
484,134661,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982054095,IS0023355M,105A-93VU,KD,1,2023-02-27,2023-02-28,X,2023-03-02,15.0,None,A310511649,,3.0,3.0,test,3.0,1,2023-03-02,,,1900-01-01 06:00:00,False,2,True,2023-03-02,9,3,2023,2023-W9,2023-M3,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
485,134662,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982237646,IS0023355M,105A-93VU,KD,1,2023-02-28,2023-03-01,X,2023-03-02,15.0,None,A310511592,,3.0,3.0,test,3.0,1,2023-03-02,,,1900-01-01 06:00:00,False,2,True,2023-03-02,9,3,2023,2023-W9,2023-M3,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
486,134663,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982237661,IS0023355M,105A-93VU,KD,1,2023-02-28,2023-03-01,X,2023-03-02,15.0,None,A310511658,,3.0,3.0,test,3.0,1,2023-03-02,,,1900-01-01 06:00:00,False,2,True,2023-03-02,9,3,2023,2023-W9,2023-M3,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
487,134664,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517272,IS0023355M,105A-93VU,KD,1,2023-02-24,2023-02-27,X,2023-03-02,15.0,None,A310511591,,3.0,3.0,test,3.0,1,2023-03-02,,,1900-01-01 06:00:00,False,2,True,2023-03-02,9,3,2023,2023-W9,2023-M3,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
488,134665,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982054099,IS0023355M,105A-93VU,KD,1,2023-03-02,2023-03-03,X,,,None,A310511655,,3.0,3.0,test,3.0,1,2023-03-03,,,1900-01-01 06:00:00,False,2,True,2023-03-03,9,3,2023,2023-W9,2023-M3,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
